基金代码,基金代码,总市值,一致预期PE,每股一致预期增速,静态pe,毛利率,净利率,roe,roic,经营现金流净额/净利润,资产负债率,静态pb,总市值排名,一致预期PE排名,每股一致预期增速排名,静态pe排名,毛利率排名,净利率排名,roe排名,roic排名,经营现金流净额/净利润排名,资产负债率排名,静态pb排名,股票个数,前十大股票占比,前三大行业占比,股票个数排名,前十大股票占比排名,前三大行业占比排名,换手率,换手率排名,交易效率,交易效率排名
001745.OF,001745.OF,4762.789947,22.74380852,0.66806187,2.8791158,4.05279733,3.56513117,1.46841143,0.88542702,12.86318226,13.26082139,0.72732251,0.902470187,0.123935264,0.017887564,0.008091993,0.014906303,0.034497445,0.03109029,0.030238501,0.026831346,0.028960818,0.025979557,41,14.24,12.06,0.48253833,0.042589438,0.02427598,0.19456441,0.037478705,-22.99353874637196,0.14011925042589438
001747.OF,001747.OF,2356.184388,38.52758967,20.6074769,20.75924211,11.35461842,6.30030807,2.22158203,2.05293794,26.6722112,14.41097007,2.53636135,0.647359455,0.573253833,0.271294719,0.11967632,0.056218058,0.079642249,0.060902896,0.083901193,0.091567291,0.036201022,0.117546848,41,20.15,15.3,0.48253833,0.085178876,0.035775128,0.362348457,0.082197615,6.971438986974907,0.752129471890971
001749.OF,001749.OF,778.5966012,41.39031124,34.89777025,52.24913767,37.31746049,18.09527498,7.70905729,7.00078067,63.77027119,34.99078041,9.13758986,0.194633731,0.673764906,0.552385009,0.463798978,0.645229983,0.716780239,0.758091993,0.760221465,0.514054514,0.436115843,0.708688245,42,47.83,49.86,0.500851789,0.563245315,0.533432709,1.519678268,0.570698467,12.259668649811868,0.8509369676320273
001753.OF,001753.OF,528.1620378,23.33467606,47.92376941,75.59788319,21.50432936,8.77026803,2.98545538,3.10491732,49.81342261,46.41997656,4.43748719,0.093270869,0.136286201,0.758943782,0.737223169,0.152044293,0.144378194,0.103918228,0.165247019,0.256388416,0.877768313,0.237223169,28,56.34,48.33,0.180792164,0.770868825,0.505962521,3.292356539,0.892674617,-5.0962437668115514,0.3666950596252129
001758.OF,001758.OF,2729.976226,29.02763593,28.11945558,48.1054072,31.14619596,17.60474579,6.87947432,4.82612696,63.26155568,48.94311456,6.47495989,0.70911414,0.273850085,0.409284497,0.405025554,0.395655877,0.678875639,0.607325383,0.395229983,0.496166951,0.924190801,0.440800681,156,26.54,29.98,0.965715503,0.148637138,0.141822828,0.796932377,0.263202726,-10.832208753390875,0.24616695059625213
001759.OF,001759.OF,1934.125289,50.41441177,31.31112897,89.58497324,55.81085562,21.344098,7.30462188,7.04618025,69.62568105,28.67039724,11.69477967,0.560477002,0.864991482,0.475298126,0.853918228,0.988926746,0.881175468,0.681005111,0.765332198,0.672913118,0.174616695,0.87350937,57,43.26,62.62,0.733177172,0.44846678,0.765758092,2.162378697,0.744037479,5.468023296013817,0.717206132879046
001760.OF,001760.OF,935.9052768,34.47479869,41.64044736,48.41051133,39.3732418,13.30890048,4.34877151,3.30376523,46.96525872,44.01189118,6.8295477,0.260647359,0.437819421,0.668654174,0.411413969,0.720613288,0.386712095,0.21592845,0.183134583,0.226575809,0.825809199,0.474020443,35,56.27,61.19,0.353279387,0.770017036,0.746592845,0.729410616,0.230834753,12.449243582163602,0.8530664395229983
001761.OF,001761.OF,10246.76914,20.76818264,1.33642464,8.69573667,6.3766662,8.46618595,2.308886,1.19654215,23.92598769,22.21366716,1.76885863,0.999574106,0.082623509,0.022998296,0.036626917,0.026831346,0.134156729,0.066439523,0.044293015,0.077086882,0.086456559,0.070272572,20,26.72,25.66,0.054940375,0.150340716,0.094122658,1.293578828,0.489352641,-8.519623258707199,0.28960817717206133
001763.OF,001763.OF,210.4693482,26.29346053,0.24936656,29.44342207,19.37609514,5.11773509,1.84822059,2.35770534,48.68412864,39.8704248,3.0887525,0.013202726,0.198892675,0.014480409,0.190800681,0.128620102,0.056218058,0.042589438,0.100936968,0.244037479,0.675894378,0.149488927,34,52.49,40.62,0.327938671,0.687393526,0.336456559,0.976045954,0.351788756,-1.819902201039195,0.454855195911414
001764.OF,001764.OF,6109.484059,38.91284478,10.72998728,73.71267475,42.17411238,5.36636983,6.26104957,5.10471467,63.88744825,40.86513054,2.81673502,0.951022147,0.584327087,0.135860307,0.717206133,0.795996593,0.06132879,0.495741056,0.435264055,0.518739353,0.718483816,0.135860307,29,54.09,70.59,0.20379046,0.721465077,0.858177172,1.676709744,0.631601363,-5.743995795613385,0.348381601362862
001765.OF,001765.OF,2579.884392,25.57295924,20.86388485,22.27568613,14.93824408,7.81028462,3.0182317,2.13304501,34.70077767,22.93794124,2.24507224,0.685689949,0.183986371,0.276405451,0.134582624,0.089011925,0.110732538,0.107751278,0.088586031,0.136712095,0.09241908,0.099659284,23,38.04,25.25,0.087308348,0.327512777,0.088798978,1.096413263,0.408432709,4.2964414048683395,0.682282793867121
001766.OF,001766.OF,1335.863681,65.72268581,28.58202868,94.13255504,52.65217819,21.79838894,8.31926025,8.08198483,78.07555026,29.26473421,18.04424709,0.406729131,0.980408859,0.420783646,0.882453152,0.96592845,0.90076661,0.824531516,0.887563884,0.877768313,0.191226576,0.997018739,30,56.86,89.53,0.227214651,0.784497445,0.974020443,1.47187732,0.551107325,30.968628431614125,0.948892674616695
001780.OF,001780.OF,906.6481244,46.7624264,63.17878616,69.31378113,41.44752227,-6.93705736,3.94503529,4.22566408,60.33484425,34.80707396,9.8118499,0.244037479,0.805792164,0.88713799,0.670357751,0.776831346,0.002555366,0.173764906,0.304088586,0.433986371,0.424616695,0.758091993,35,64.02,58.06,0.353279387,0.887563884,0.702725724,1.468735781,0.550681431,16.702199624562695,0.8888415672913118
001781.OF,001781.OF,979.1793001,41.77328996,39.83193266,66.4772644,43.65278372,17.43607546,6.78138965,6.41888962,61.77588696,32.58512314,9.01470386,0.274701874,0.691226576,0.642248722,0.635860307,0.831345826,0.668228279,0.588586031,0.675894378,0.465076661,0.317291312,0.699318569,40,35.86,60.91,0.463586031,0.279173765,0.74318569,3.517621536,0.908858603,6.122692267938174,0.7321124361158433
001782.OF,001782.OF,180.9392559,15.5242638,52.86359378,9.46679197,12.64455424,6.88770412,3.01060675,2.37084459,37.05272034,22.91559821,0.84890835,0.008943782,0.024701874,0.804088586,0.040459966,0.067291312,0.096252129,0.106473595,0.102214651,0.150340716,0.091567291,0.029812606,13,41.11,27.74,0.016822828,0.39246167,0.116269165,0.86812134,0.296422487,-17.65321245299649,0.17206132879045996
001789.OF,001789.OF,6270.53749,23.73092623,3.81118724,8.11167138,6.27766222,5.25027939,1.77311617,0.9582836,12.60441123,13.91224858,1.26871475,0.955706985,0.148637138,0.046848382,0.031516184,0.025979557,0.060051107,0.039608177,0.033219761,0.025127768,0.033645656,0.045144804,75,11.58,13.66,0.854131175,0.026831346,0.030238501,0.147332261,0.022146508,-6.010861803037152,0.3424190800681431
001790.OF,001790.OF,608.4277028,53.04579197,65.70767563,86.70406523,29.76830843,11.06375082,3.89211768,4.25396653,72.54026688,39.58807045,5.61694269,0.124787053,0.896507666,0.902896082,0.829642249,0.34241908,0.247870528,0.166950596,0.307921635,0.748722317,0.661839864,0.34923339,30,62.91,55.12,0.227214651,0.877768313,0.650127768,1.771748973,0.656729131,-15.759984600256349,0.1895229982964225
001795.OF,001795.OF,918.9431091,45.4495394,42.37670127,127.0014281,41.16601315,12.15162183,5.51934318,5.39040321,20.57037376,34.54418523,11.72670219,0.250425894,0.775553663,0.678449744,0.979982964,0.767035775,0.32197615,0.377768313,0.483390119,0.060477002,0.412265758,0.875638842,48,40.66,67.03,0.606260647,0.38330494,0.818994889,2.765297807,0.839011925,9.705772543579064,0.8066439522998297
001796.OF,001796.OF,2202.116288,37.43854612,18.7834128,40.9213741,29.55004264,11.13882207,4.60015006,4.62297179,41.97795437,16.01724417,6.87710962,0.617972743,0.541311755,0.240630324,0.314735945,0.333901193,0.252129472,0.247018739,0.361584327,0.182708688,0.046848382,0.481686542,33,33.32,34.79,0.30302385,0.23488075,0.219974446,0.562432223,0.154173765,21.682727449277035,0.9156729131175468
001797.OF,001797.OF,4547.090366,22.34478869,1.02191382,6.87566919,6.20759729,5.14345239,1.17581392,0.65794153,13.68003236,11.82411095,0.76248262,0.895229983,0.114991482,0.020017036,0.025127768,0.025127768,0.057069847,0.02427598,0.020868825,0.032793867,0.02427598,0.026831346,20,17.96,12.3,0.054940375,0.068994889,0.026831346,0.273157761,0.060051107,-16.011637318992374,0.18739352640545145
001798.OF,001798.OF,1223.923176,39.28578596,24.17314489,88.97341248,35.92533728,19.27888291,6.52368288,5.84243267,57.85249198,40.73451995,10.12407056,0.367546848,0.600085179,0.340289608,0.850085179,0.579642249,0.780238501,0.5379046,0.568568995,0.38032368,0.713373083,0.778960818,32,46.84,50.76,0.276405451,0.532367973,0.553662692,0.943501878,0.332197615,8.081582281704796,0.770442930153322
001801.OF,001801.OF,3472.889149,61.14856081,7.68186658,37.98201164,20.97936351,7.89205646,3.29671808,3.24329179,32.87230773,14.14106793,8.58960514,0.809625213,0.962947189,0.102214651,0.285349233,0.14693356,0.113713799,0.126064736,0.177172061,0.127342419,0.035775128,0.655451448,36,28.43,32.14,0.377342419,0.169505963,0.167376491,0.315718631,0.070698467,-14.560332012842157,0.20272572402044292
001808.OF,001808.OF,856.8579359,36.24405241,42.24402961,90.18301584,36.07765872,13.08171365,6.19667083,6.19985928,65.67909853,38.49259826,9.34436205,0.227853492,0.504684838,0.676746167,0.858603066,0.584752981,0.371379898,0.48253833,0.635434412,0.564735945,0.618824532,0.723594549,24,51.6,61.57,0.104982964,0.663969336,0.750425894,6.583564625,0.980834753,4.084616672233243,0.674190800681431
001809.OF,001809.OF,720.6823108,60.68672619,107.5372042,118.994576,43.55239862,2.52426801,0.19731834,0.77764615,31.46095665,34.53783991,11.84749412,0.172061329,0.960391823,0.990630324,0.96890971,0.827512777,0.026405451,0.009795571,0.025553663,0.120954003,0.411839864,0.885434412,28,59.99,93.35,0.180792164,0.844548552,0.996166951,2.804956551,0.841993186,8.199509775579408,0.7717206132879046
001810.OF,001810.OF,400.3024944,11.36914654,15.93892863,13.80647011,25.56113746,9.12202241,4.23984826,2.80358705,57.30609643,49.52989005,1.79421325,0.056643952,0.011073254,0.195059625,0.066439523,0.224446337,0.158006814,0.201022147,0.137563884,0.370528109,0.930579216,0.072402044,72,42.81,48.97,0.842206133,0.435264055,0.518739353,0.481107103,0.123935264,-43.06757732487687,0.0762350936967632
001811.OF,001811.OF,841.0902662,42.79338844,44.8275364,102.7358316,34.63039842,11.30385929,5.05670372,4.87895066,66.58723725,35.55209988,8.81280775,0.221465077,0.722316865,0.716780239,0.924616695,0.525553663,0.263202726,0.311754685,0.405877342,0.591993186,0.464650767,0.677597956,67,33.78,45.43,0.817078365,0.24318569,0.438245315,1.637759162,0.615417376,1.0576720131943302,0.5604770017035775
001815.OF,001815.OF,1927.106822,58.22109243,25.62518528,86.37562288,55.11302391,22.711729,9.31602812,8.64612353,82.88491337,29.30619438,15.15724871,0.557921635,0.947614991,0.366269165,0.827938671,0.985945486,0.927597956,0.910562181,0.927172061,0.958688245,0.192504259,0.974872232,42,38.25,87.37,0.500851789,0.330068143,0.964650767,1.869828999,0.680153322,26.46363812758473,0.9314310051107325
001816.OF,001816.OF,2421.454447,44.87375746,18.7921748,39.29694325,33.02840305,12.48109536,5.70146539,5.55711225,48.30384992,22.98279291,6.97693276,0.660562181,0.764906303,0.241056218,0.293867121,0.460391823,0.339863714,0.398211244,0.514906303,0.239778535,0.093270869,0.490204429,28,38.44,42.91,0.180792164,0.333901193,0.381601363,0.866399681,0.295144804,7.577475123747191,0.7627768313458262
001822.OF,001822.OF,873.6627862,42.02934285,93.54205599,81.41125127,41.06631725,7.12441488,2.66643864,2.28268525,33.05513821,40.0905914,12.41450203,0.235093697,0.701022147,0.980408859,0.791737649,0.764480409,0.100085179,0.082197615,0.095826235,0.128194208,0.685689949,0.916098807,36,57.07,83.72,0.377342419,0.791524702,0.946763203,2.492855719,0.809199319,21.25505971571233,0.9135434412265758
001824.OF,001824.OF,6647.227301,35.02819717,4.14722984,86.01762008,44.7141986,35.68604767,5.40682859,7.4878442,75.18128373,30.43248904,1.81928242,0.96890971,0.4620954,0.050255537,0.825809199,0.852214651,0.994889267,0.363713799,0.821124361,0.810051107,0.233390119,0.074531516,18,69.71,87.91,0.037691652,0.945911414,0.968057922,5.476958065,0.967632027,0.5260181136698183,0.5379045996592845
001825.OF,001825.OF,1004.938557,38.3366194,26.61491617,55.07669022,31.01866007,12.34780901,5.31118526,5.50037311,70.08379258,34.60284419,7.38904297,0.285349233,0.567291312,0.380749574,0.499574106,0.391396934,0.333475298,0.347103918,0.502555366,0.684412266,0.417802385,0.534923339,24,55.93,39.9,0.104982964,0.760434412,0.324531516,3.526093066,0.910562181,4.32079792700514,0.6827086882453152
001827.OF,001827.OF,4376.643115,32.00817147,35.73632594,71.39367635,44.00004423,17.93107612,9.26852464,8.1830967,81.69996738,37.38839989,8.85402757,0.884582624,0.358177172,0.567291312,0.695059625,0.838586031,0.704003407,0.906303237,0.897785349,0.942930153,0.563032368,0.683134583,46,48.39,46.61,0.574531516,0.581558773,0.469761499,2.038442822,0.720187394,1.6934503203838207,0.5890119250425895
001829.OF,001829.OF,2076.788861,21.53213229,17.81248334,26.39097906,23.52661887,12.37345748,5.92800428,4.75473529,46.52954548,37.45028311,4.15586019,0.589863714,0.098807496,0.223168654,0.165672913,0.183986371,0.334327087,0.431856899,0.383730835,0.219335605,0.567291312,0.216780239,52,34.56,28.63,0.674616695,0.257879046,0.126916525,0.609702574,0.17802385,-5.831118157621554,0.34582623509369675
001830.OF,001830.OF,776.729814,25.47351593,38.68804104,47.57727095,30.57151005,11.30590597,7.49792618,6.61803643,80.81653944,42.78660091,6.27327969,0.193781942,0.182708688,0.621805792,0.399914821,0.368398637,0.26362862,0.719335605,0.70911414,0.931856899,0.793867121,0.416524702,31,54.67,58.44,0.251064736,0.733816014,0.709540034,1.671779228,0.629045997,10.927003981174003,0.8313458262350937
001832.OF,001832.OF,3941.788652,36.10114128,18.2176323,29.00724972,47.02910436,18.658231,10.8141448,9.34682356,83.08604726,37.5259785,7.05670111,0.85306644,0.500851789,0.230834753,0.186115843,0.893100511,0.748722317,0.97274276,0.958262351,0.962947189,0.570698467,0.497870528,21,81.3,83.73,0.065374787,0.992333901,0.947189097,0.209350711,0.041311755,-208.96642782359598,0.005536626916524702
001837.OF,001837.OF,8166.21613,35.55012176,18.31944615,59.6478236,44.02177711,51.74946082,9.98486902,12.96629949,76.68352366,34.94616255,4.41165198,0.991482112,0.47955707,0.231686542,0.551959114,0.839437819,1.0,0.944633731,0.999574106,0.846252129,0.43483816,0.23637138,19,72.72,84.24,0.045357751,0.963373083,0.949318569,1.357085835,0.519165247,-4.739836187296141,0.3769165247018739
001838.OF,001838.OF,201.8098539,43.78151496,35.51775289,83.33562249,23.25886667,8.55485938,2.51308764,3.41374656,67.30660664,47.29265572,3.94851764,0.011073254,0.744889267,0.563032368,0.804940375,0.177597956,0.136712095,0.077512777,0.195911414,0.61286201,0.899488927,0.202725724,53,67.59,93.45,0.688458262,0.928449744,0.996592845,2.958861967,0.862436116,-21.93674674044029,0.1465076660988075
001839.OF,001839.OF,168.6869238,37.68838625,45.24785405,34.26347585,31.2737272,15.34718526,5.88283233,5.38237818,63.88407144,37.79737263,3.8357605,0.007240204,0.548551959,0.727001704,0.239352641,0.399914821,0.52427598,0.422913118,0.480408859,0.517887564,0.582623509,0.194207836,163,7.38,28.59,0.969335605,0.010647359,0.125638842,6.679826427,0.982112436,1.5677950279770045,0.5817717206132879
001849.OF,001849.OF,1048.610602,29.08028643,25.40888661,43.7187095,32.68780847,11.51158822,5.38542569,4.76068797,58.2983309,42.83664844,5.46435277,0.303662692,0.276405451,0.362436116,0.349659284,0.448040886,0.278960818,0.35988075,0.384582624,0.39011925,0.795144804,0.334752981,100,12.53,28.69,0.916737649,0.033219761,0.128194208,7.080455271,0.987649063,-1.413294019522378,0.46465076660988075
001850.OF,001850.OF,1573.904807,29.05075574,9.66781949,19.51131969,12.95853087,5.80417425,2.19422224,1.80067766,11.50047216,14.4368854,2.68515148,0.47274276,0.275127768,0.126916525,0.111158433,0.069846678,0.069846678,0.060051107,0.070272572,0.022998296,0.036626917,0.126916525,50,13.11,16.62,0.643313458,0.036201022,0.041737649,0.573546169,0.158432709,3.2847356182061778,0.6418228279386712
001852.OF,001852.OF,1031.817508,40.3618822,40.48155387,65.9791066,36.77736705,13.35708041,7.33295222,7.07467831,78.20687835,40.87929266,11.14877645,0.295996593,0.639267462,0.65076661,0.629471891,0.620102215,0.390545145,0.685264055,0.769591141,0.879897785,0.720187394,0.842844974,29,52.31,59.62,0.20379046,0.682708688,0.724872232,1.966923606,0.703151618,13.377817064034973,0.8632879045996593
001856.OF,001856.OF,759.0461649,25.03307154,28.165352,34.7714626,23.51528282,11.63444389,6.42655975,5.45123497,44.5613479,42.21535466,4.44083772,0.186541738,0.172913118,0.412265758,0.245315162,0.183560477,0.289608177,0.52044293,0.495315162,0.201873935,0.775127768,0.237649063,29,57.67,51.16,0.20379046,0.804940375,0.561967632,0.997849774,0.360306644,-17.403075104569798,0.1746166950596252
001857.OF,001857.OF,5350.442245,30.87874194,17.80946124,36.13560111,43.68724596,23.35992754,10.04753555,7.14742628,79.28404757,46.58884105,7.43439733,0.929301533,0.324531516,0.22274276,0.261073254,0.832197615,0.94165247,0.949744463,0.779812606,0.900340716,0.884156729,0.539182283,31,75.84,69.89,0.251064736,0.977001704,0.847955707,0.489807672,0.127342419,-74.90658760036735,0.03321976149914821
001858.OF,001858.OF,562.7125866,42.59360473,40.52586261,68.13092837,38.36858095,15.8282315,6.34675278,6.01100195,62.89905111,35.08171393,8.84464858,0.104770017,0.715076661,0.651618399,0.655025554,0.68867121,0.55834753,0.508517888,0.599659284,0.488074957,0.439522998,0.682282794,53,33.8,50.41,0.688458262,0.244037479,0.546422487,3.601341434,0.913969336,1.5888997821693358,0.5826235093696763
001861.OF,001861.OF,625.8234257,53.29985066,51.85453612,67.64644066,39.8998375,16.90575647,6.25149285,6.32803812,65.04987616,27.4726036,7.57924154,0.132027257,0.900340716,0.793867121,0.650340716,0.735093697,0.63713799,0.495315162,0.662265758,0.54770017,0.155451448,0.55153322,41,38.39,77.65,0.48253833,0.333049404,0.913117547,2.530031799,0.814310051,21.747207869777448,0.916098807495741
001864.OF,001864.OF,1660.94488,56.34018788,37.09478129,107.6161473,39.1238335,15.56784462,6.51757095,6.38772059,70.07832725,29.66073471,10.2460216,0.49318569,0.930579216,0.59241908,0.943356048,0.712521295,0.5379046,0.536626917,0.672061329,0.683986371,0.207836457,0.7879046,40,45.9,46.59,0.463586031,0.509795571,0.469335605,1.249944193,0.471465077,14.087975710128367,0.868824531516184
001866.OF,001866.OF,4280.318345,45.80818313,19.79324195,54.48008749,36.21731489,18.07864265,6.77151808,6.03463159,61.76914229,30.89400173,8.84189564,0.876916525,0.789608177,0.25681431,0.488926746,0.594122658,0.715076661,0.586030664,0.604770017,0.464650767,0.25,0.681431005,26,46.5,39.41,0.137989779,0.527683135,0.312606474,2.657705641,0.829642249,0.47033048758916435,0.5362010221465077
001869.OF,001869.OF,906.9902314,40.5885589,33.16488341,52.01549968,36.81318721,17.58131672,7.6695123,6.92044741,61.99214638,32.69023297,8.90230994,0.244463373,0.646081772,0.514480409,0.459540034,0.621805792,0.677172061,0.75,0.748296422,0.470613288,0.324957411,0.687819421,44,43.08,47.5,0.5379046,0.442930153,0.488926746,1.348800627,0.515332198,15.657166831966485,0.8816013628620102
001874.OF,001874.OF,12259.70009,41.38850851,7.07330914,15.46009917,16.29559824,8.4131097,4.07419726,3.58308962,23.53620963,8.89886881,2.83623394,1.0,0.673339012,0.093270869,0.079642249,0.100511073,0.131601363,0.18483816,0.213798978,0.074957411,0.018313458,0.137563884,12,24.85,23.83,0.014693356,0.132027257,0.077086882,0.462039042,0.11669506,29.990122696168175,0.9429301533219762
001875.OF,001875.OF,7222.238074,45.57484534,28.9361152,52.34662933,43.92812499,45.74154834,12.95227977,14.02667764,81.25816909,36.01467278,7.68100162,0.981686542,0.780238501,0.42802385,0.464224872,0.837308348,0.998722317,0.99318569,1.0,0.936115843,0.489352641,0.559199319,21,75.47,69.47,0.065374787,0.976149915,0.843270869,1.196994202,0.453577513,8.23408173868498,0.7734241908006815
001877.OF,001877.OF,986.2440672,53.05801541,78.56755747,84.65183828,37.76381419,8.16340786,2.70536069,2.88829447,47.4369705,35.44292035,9.43180173,0.277683135,0.89693356,0.949318569,0.818143101,0.663543441,0.121805792,0.086030664,0.145229983,0.231260647,0.460817717,0.731686542,28,55.67,62.8,0.180792164,0.757666099,0.768313458,1.267561487,0.479131175,-3.380098649210537,0.40119250425894376
001878.OF,001878.OF,3495.220618,32.35271052,11.33796645,29.83150308,30.34166485,13.6343587,7.5739936,6.45783298,86.43448615,44.17571517,4.41898324,0.812606474,0.367120954,0.143100511,0.194633731,0.360732538,0.413969336,0.731686542,0.681431005,0.991482112,0.831345826,0.236797274,45,54.82,70.95,0.557282794,0.737223169,0.862436116,0.410042069,0.099659284,-88.2101548219434,0.02768313458262351
001880.OF,001880.OF,1259.449914,44.73356921,57.86240488,91.72399988,28.8685427,8.97700222,5.29720308,4.77574514,25.76200769,44.59699077,8.46330917,0.381601363,0.761073254,0.850085179,0.870102215,0.31516184,0.152044293,0.345400341,0.387989779,0.086030664,0.840715503,0.646081772,31,58.54,66.93,0.251064736,0.820698467,0.818143101,5.934953954,0.974446337,2.498759025755367,0.6124361158432708
001892.OF,001892.OF,1262.467293,53.59672336,25.10252395,90.11949942,54.61148893,24.40335837,7.92349809,7.17332722,59.68608021,32.58808065,14.04649696,0.384582624,0.902044293,0.3560477,0.857325383,0.983816014,0.95911414,0.78109029,0.783219761,0.418654174,0.318568995,0.956984668,48,36.03,72.25,0.606260647,0.285349233,0.871379898,3.704213149,0.917376491,1.624710157844105,0.58603066439523
001897.OF,001897.OF,170.5218028,25.1853036,69.30856746,24.55296593,33.18825762,18.67931098,7.6024943,6.19280759,69.47730872,40.80890331,3.11789701,0.007666099,0.175894378,0.917802385,0.152044293,0.467206133,0.749574106,0.738500852,0.632453152,0.667802385,0.716780239,0.153321976,77,15.4,30.44,0.865204429,0.048551959,0.147359455,7.495237953,0.990630324,0.8946606848306955,0.5545144804088586
001898.OF,001898.OF,4248.608178,50.96271736,30.29035093,56.94874682,50.33171539,20.42079699,8.63491168,7.61187634,73.75809606,27.0102402,10.89164496,0.875212947,0.871379898,0.458688245,0.525553663,0.943356048,0.844548552,0.856899489,0.837308348,0.778109029,0.149914821,0.827512777,31,63.41,79.05,0.251064736,0.882027257,0.919080068,0.197111795,0.038330494,3.614018937831687,0.65587734241908
001900.OF,001900.OF,3336.647092,36.56891623,10.34396499,48.7892686,23.83851658,9.35985816,3.72019393,3.33075066,46.56108554,42.54972729,4.32144069,0.790459966,0.511499148,0.13330494,0.414821124,0.192078365,0.166098807,0.156303237,0.188245315,0.219761499,0.7879046,0.228279387,38,57.33,54.81,0.418228279,0.798977853,0.644378194,0.656137861,0.197614991,7.216549160542952,0.7559625212947189
001901.OF,001901.OF,3757.057778,32.03291131,-2.33557667,64.57854879,14.83409528,7.85103985,3.67579882,2.39936365,22.03843606,23.63572304,2.83851687,0.837308348,0.359028961,0.005962521,0.617546848,0.087308348,0.111584327,0.153747871,0.104770017,0.065587734,0.095826235,0.137989779,22,46.07,38.54,0.074957411,0.515332198,0.297061329,0.691228337,0.213798978,-5.476469376862367,0.35477001703577515
001903.OF,001903.OF,5357.462419,27.47589116,4.45371869,11.20784953,8.29469887,6.05575778,2.04703492,1.0071764,19.02830988,20.00388622,1.7136671,0.930153322,0.230834753,0.054940375,0.051107325,0.0379046,0.075383305,0.051959114,0.036626917,0.052385009,0.070698467,0.06516184,53,17.33,19.28,0.688458262,0.063458262,0.056218058,0.351953494,0.07879046,-1.1806408718306398,0.47700170357751276
001907.OF,001907.OF,331.4341636,23.45587402,57.63800768,42.95556077,27.01026031,9.61758535,4.06010088,3.92149841,68.38979472,40.14873582,4.22083666,0.037052811,0.138841567,0.846252129,0.339863714,0.266183986,0.175894378,0.182708688,0.255962521,0.642674617,0.688245315,0.220613288,63,39.19,49.26,0.788330494,0.352853492,0.524701874,1.116060525,0.416950596,20.585483587460455,0.9075809199318569
001910.OF,001910.OF,6099.509298,39.0479394,23.49212877,68.59660021,39.49431621,15.54705187,7.4678672,6.27657405,52.92391684,37.12009679,7.87703919,0.950170358,0.590715503,0.324531516,0.660562181,0.725298126,0.536626917,0.713798978,0.652896082,0.29770017,0.548126065,0.579216354,70,40.27,46.38,0.831771721,0.374787053,0.460391823,1.107461791,0.413117547,-0.7434824990725126,0.4936115843270869
001915.OF,001915.OF,1049.586059,41.43013922,52.19831839,75.72459866,53.28674541,25.71436993,10.54048111,10.33209146,80.74341175,28.77183449,13.4677111,0.304088586,0.676320273,0.798126065,0.738500852,0.973594549,0.975298126,0.967632027,0.983390119,0.929727428,0.176320273,0.946337308,33,53.51,90.81,0.30302385,0.711669506,0.980834753,1.164457931,0.438245315,65.0371091336575,0.9889267461669506
001917.OF,001917.OF,347.9677791,20.31588762,59.10831426,29.10813262,31.70931873,12.83296379,7.17687732,6.33088948,74.20548663,41.16152884,3.34721038,0.041737649,0.074531516,0.857751278,0.187393526,0.414821124,0.359454855,0.660136286,0.663117547,0.788756388,0.739778535,0.168228279,196,16.39,37.13,0.978279387,0.057069847,0.268313458,1.267355379,0.478705281,5.658312426667816,0.7235945485519591
001922.OF,001922.OF,1507.685753,31.16523061,9.15404118,18.73647268,12.00387461,5.67590593,2.33964144,1.98595067,18.85536506,15.21184745,2.73184309,0.454429302,0.333901193,0.120528109,0.103918228,0.063032368,0.066439523,0.068568995,0.079216354,0.05153322,0.042163543,0.129897785,49,14.09,14.85,0.623935264,0.041737649,0.034497445,0.673499581,0.204429302,3.251586892969428,0.6401192504258943
001924.OF,001924.OF,2206.572797,58.12314085,70.95028569,163.5591758,48.34618034,17.03658338,6.32360884,6.0282968,72.12118813,34.86044157,13.93737687,0.61967632,0.946337308,0.925042589,0.996592845,0.919505963,0.644804089,0.504258944,0.60306644,0.733390119,0.429301533,0.955706985,36,57.14,57.84,0.377342419,0.794293015,0.699744463,2.561327968,0.817291312,1.3851734312534554,0.5741056218057922
001927.OF,001927.OF,3603.101624,30.46944917,18.38589194,40.76333424,47.15746913,19.57716558,9.44929129,8.54439383,87.49896775,35.90376634,7.81320515,0.825383305,0.310902896,0.232964225,0.312180579,0.895229983,0.80451448,0.922913118,0.922061329,0.995741056,0.482964225,0.573679727,39,60.24,65.53,0.44165247,0.847529813,0.798551959,0.463875701,0.117972743,-20.569710483714253,0.1524701873935264
001933.OF,001933.OF,789.4914194,42.89692243,90.92219671,79.43939509,39.03687366,6.04188743,2.30438349,1.93497709,32.52025342,38.56754546,11.75691445,0.20229983,0.726575809,0.975298126,0.775553663,0.709965928,0.074957411,0.065587734,0.076660988,0.125212947,0.622231687,0.877342419,41,54.29,77.82,0.48253833,0.724446337,0.913543441,2.695992557,0.833475298,18.502590487678415,0.8973594548551959
001938.OF,001938.OF,833.1309219,42.72063548,48.93421001,101.585538,34.76988191,11.37754472,5.14563688,4.95170964,66.51105536,36.21961553,8.85127328,0.219335605,0.719335605,0.768739353,0.920357751,0.532793867,0.269165247,0.325809199,0.417802385,0.588586031,0.501277683,0.682708688,70,34.15,46.11,0.831771721,0.249148211,0.454855196,1.582857633,0.59241908,0.017147246495289065,0.520442930153322
