基金代码,基金代码,基金代码.1,总市值,一致预期PE,每股一致预期增速,静态pe,毛利率,净利率,roe,roic,经营现金流净额/净利润,资产负债率,静态pb,总市值排名,一致预期PE排名,每股一致预期增速排名,静态pe排名,毛利率排名,净利率排名,roe排名,roic排名,经营现金流净额/净利润排名,资产负债率排名,静态pb排名,股票个数,前十大股票占比,前三大行业占比,股票个数排名,前十大股票占比排名,前三大行业占比排名,换手率,换手率排名,交易效率,交易效率排名
001839.OF,001839.OF,001839.OF,577.1600883,32.66782225,94.07110542,45.34102358,36.03447575,19.28791712,11.5223704,9.8687606,80.27487924,39.89160071,9.36843673,0.061347518,0.207801418,0.930496454,0.368085106,0.592553191,0.608510638,0.866312057,0.84822695,0.841134752,0.642907801,0.526241135,139,14.04,21.95,0.936170213,0.053546099,0.069858156,4.079947925,0.956737589,2.8787970449402245,0.29609929078014185
001849.OF,001849.OF,001849.OF,769.684188,32.81240799,83.8386976,39.09412756,28.3689145,14.36927327,6.36057471,5.72491091,62.7916842,42.5606789,6.0293249,0.091489362,0.209219858,0.90106383,0.284042553,0.293971631,0.275886525,0.282978723,0.318439716,0.30106383,0.742907801,0.290425532,104,9.83,26.28,0.902836879,0.027304965,0.092907801,4.875098368,0.973049645,0.0853777008341178,0.1819148936170213
001850.OF,001850.OF,001850.OF,2867.77076,54.06806226,19.25968736,16.01931062,8.38973658,4.63754101,1.65413311,1.45642062,15.13419652,10.33711104,2.27340034,0.474468085,0.64751773,0.117021277,0.090425532,0.041489362,0.038652482,0.025886525,0.037588652,0.027304965,0.025177305,0.091843972,63,8.59,9.73,0.750531915,0.022340426,0.026950355,0.304816616,0.080851064,14.684704917792278,0.6631205673758865
001852.OF,001852.OF,001852.OF,2097.722053,55.8486649,52.74605558,78.77860271,34.45692427,17.95133594,8.2311584,7.71429688,29.83099319,41.00214294,11.96533382,0.330141844,0.679787234,0.635460993,0.723404255,0.536524823,0.519503546,0.558865248,0.643971631,0.075177305,0.695035461,0.720921986,39,48.57,55.74,0.390602837,0.506382979,0.595744681,0.886342638,0.40248227,2.8756999276841744,0.2957446808510638
001856.OF,001856.OF,001856.OF,1923.498818,32.42145173,67.25352333,51.1857009,27.59363479,15.56903856,10.15554811,8.27772553,87.62387384,42.19374429,7.84071637,0.296099291,0.20212766,0.794680851,0.432624113,0.271985816,0.353191489,0.778723404,0.710638298,0.936170213,0.733687943,0.407092199,32,55.25,63.72,0.243971631,0.670035461,0.717375887,1.102030162,0.518085106,-2.521109018429935,0.11524822695035461
001857.OF,001857.OF,001857.OF,4609.294639,39.51615309,11.20624197,37.21278377,30.76056059,15.93165098,6.32062354,5.60908906,19.89632102,49.60816283,9.64455205,0.697163121,0.339361702,0.057801418,0.265248227,0.380851064,0.375886525,0.275177305,0.29964539,0.04822695,0.892907801,0.54893617,23,78.96,51.8,0.081560284,0.974822695,0.522695035,1.090113699,0.513120567,13.668422765137638,0.6453900709219859
001858.OF,001858.OF,001858.OF,1896.160252,46.49312777,62.5993504,72.39034069,34.04040346,16.61683868,9.71449546,8.84718311,74.4118989,41.53054175,10.68854594,0.287234043,0.490425532,0.74787234,0.671276596,0.519148936,0.429432624,0.739007092,0.769858156,0.643617021,0.715248227,0.630141844,63,38.76,45.99,0.750531915,0.269503546,0.413829787,1.515318593,0.670921986,4.557262671956141,0.37624113475177307
001861.OF,001861.OF,001861.OF,1019.207818,96.41295956,34.76441519,127.0131003,51.19352874,23.27858076,5.85885032,6.25827715,74.96966903,17.87802636,13.5153728,0.133687943,0.962765957,0.342907801,0.955319149,0.911347518,0.815602837,0.217375887,0.403546099,0.663829787,0.065602837,0.805673759,31,57.49,90.45,0.220212766,0.719503546,0.936170213,2.015317703,0.785460993,18.043620202347817,0.7187943262411347
001864.OF,001864.OF,001864.OF,2665.657834,53.65734166,47.70933335,61.07500505,27.57483546,16.35406289,6.9764734,6.18663413,62.68581464,32.82423421,8.53582372,0.440425532,0.636879433,0.558510638,0.545744681,0.270567376,0.408156028,0.363475177,0.392198582,0.29822695,0.29822695,0.459219858,30,45.67,35.46,0.196808511,0.435106383,0.211702128,3.726778444,0.943971631,1.0957081112708076,0.21879432624113476
001866.OF,001866.OF,001866.OF,1309.069482,65.05646748,54.05695527,71.67462565,30.99781379,12.57979342,6.10245522,5.91067503,67.66640513,40.41163023,9.95930928,0.179787234,0.804964539,0.653191489,0.663829787,0.390070922,0.193262411,0.24858156,0.345035461,0.414539007,0.669503546,0.574468085,44,50.71,65.93,0.490602837,0.562056738,0.74893617,1.910479112,0.765248227,3.7312400042612976,0.3393617021276596
001869.OF,001869.OF,001869.OF,1519.401818,48.53317726,35.07995237,55.10354741,31.86800447,17.50482051,8.10146878,7.18097399,59.71684254,35.61911002,10.23297428,0.214539007,0.533687943,0.34964539,0.473758865,0.430141844,0.491843972,0.539361702,0.555319149,0.25106383,0.419858156,0.597163121,34,45.95,41.87,0.289716312,0.442375887,0.336524823,0.776667904,0.340425532,12.46178146432069,0.6138297872340426
001874.OF,001874.OF,001874.OF,13151.27607,53.23090376,30.58622161,96.88273189,45.70874919,26.1671286,9.45044149,9.36238664,78.14936918,34.83467265,9.68899723,0.988652482,0.627659574,0.268794326,0.856028369,0.847163121,0.89858156,0.709219858,0.814893617,0.776241135,0.386170213,0.55248227,19,84.44,72.39,0.036879433,0.990070922,0.817553191,1.383424329,0.625886525,17.740545373913257,0.7141843971631205
001875.OF,001875.OF,001875.OF,13302.8872,53.10083877,30.31417991,96.59124829,45.82065941,26.27562828,9.44625315,9.36239033,78.15165808,34.77176212,9.63764655,0.990070922,0.625177305,0.264893617,0.852836879,0.84893617,0.90141844,0.708156028,0.815248227,0.776950355,0.382624113,0.54751773,16,84.51,72.65,0.018439716,0.990425532,0.821631206,1.18763666,0.553546099,19.8333583522085,0.752127659574468
001877.OF,001877.OF,001877.OF,192.6173536,29.14910406,69.46141733,47.42226239,34.48655987,15.59568044,6.5262187,6.03010098,82.26074687,32.4628599,6.24068157,0.008510638,0.145744681,0.818439716,0.390425532,0.537943262,0.356028369,0.30177305,0.361347518,0.883333333,0.282269504,0.305319149,38,52.1,63.11,0.370035461,0.597695035,0.710992908,1.744695839,0.732269504,1.9456592628464444,0.251063829787234
001878.OF,001878.OF,001878.OF,5925.837238,35.70641462,31.09066736,23.55727061,26.913717,15.73016431,8.1614032,7.37141147,74.78423544,43.73552691,3.11345339,0.813120567,0.265248227,0.277659574,0.139361702,0.25177305,0.364893617,0.55141844,0.585106383,0.656382979,0.782269504,0.126950355,41,49.81,52.12,0.430673759,0.538297872,0.529787234,0.388344115,0.112056738,30.993966884241313,0.8560283687943262
001880.OF,001880.OF,001880.OF,2350.296449,50.55314926,63.97060874,73.71828136,32.22145389,16.96378139,9.17227783,8.04599304,75.52698274,45.67064508,11.93910244,0.381560284,0.579078014,0.762056738,0.684042553,0.445744681,0.45141844,0.678723404,0.683333333,0.679078014,0.832624113,0.718794326,23,76.74,68.72,0.081560284,0.962411348,0.780141844,1.379897096,0.625177305,-1.5225355833345415,0.13829787234042554
001892.OF,001892.OF,001892.OF,1363.026063,58.03444139,39.29969511,85.26402704,58.60239596,26.42221368,8.44023496,8.41257666,85.72165959,22.04538361,12.36125454,0.185815603,0.715602837,0.425886525,0.780141844,0.952836879,0.904609929,0.591134752,0.726241135,0.928014184,0.086879433,0.75106383,52,48.9,90.99,0.617375887,0.515248227,0.937943262,2.528299294,0.856382979,10.6664617966705,0.5673758865248227
001897.OF,001897.OF,001897.OF,588.0532764,34.1709852,93.33265595,49.98667519,37.14809635,19.50673835,11.92615467,10.23842304,81.50465787,40.73543744,10.00858078,0.064893617,0.233333333,0.928368794,0.416312057,0.636170213,0.621631206,0.884751773,0.869858156,0.868439716,0.685460993,0.580851064,134,15.85,23.21,0.932446809,0.062765957,0.074468085,3.636828154,0.941489362,4.059734371491011,0.3535460992907801
001898.OF,001898.OF,001898.OF,1853.187951,70.62967371,28.68356322,82.7181316,44.17888639,21.96809372,9.15148844,8.4978219,72.26856881,27.85296964,13.87940385,0.276241135,0.857801418,0.233333333,0.760992908,0.818085106,0.758510638,0.675531915,0.736524823,0.565602837,0.165957447,0.820567376,40,59.29,80.41,0.410460993,0.753191489,0.888652482,0.402585542,0.121276596,56.27478733451387,0.9414893617021277
001900.OF,001900.OF,001900.OF,5588.790223,49.8609318,37.30620946,29.05150588,23.2772422,8.16324856,3.67017088,3.89348836,53.20032661,45.81363357,4.75591919,0.787588652,0.563120567,0.389007092,0.186170213,0.164184397,0.081205674,0.082624113,0.137943262,0.176595745,0.835815603,0.215248227,43,42.95,60.84,0.467907801,0.366312057,0.679787234,0.908187882,0.416312057,23.33215982064821,0.7929078014184398
001901.OF,001901.OF,001901.OF,1057.720963,53.12906734,26.6362105,34.24506172,22.64469964,11.37112829,4.35035633,4.47784785,30.78222405,12.64058932,6.41926722,0.140070922,0.625531915,0.206382979,0.229787234,0.155319149,0.15035461,0.106737589,0.184042553,0.078368794,0.040070922,0.314539007,23,42.7,30.24,0.081560284,0.357092199,0.132269504,0.957268569,0.441843972,18.23191372326359,0.7223404255319149
001903.OF,001903.OF,001903.OF,9149.656843,26.96822146,4.55757926,8.66276451,6.17719055,6.63022271,1.91908108,1.10740754,17.50524666,15.71026776,1.48264991,0.941134752,0.117021277,0.011702128,0.035106383,0.020567376,0.062056738,0.034042553,0.020212766,0.036879433,0.057801418,0.045390071,53,16.15,14.88,0.634219858,0.064539007,0.05106383,0.116939171,0.017730496,53.8190718831075,0.9386524822695036
001907.OF,001907.OF,001907.OF,665.7095753,22.97638055,58.08282098,29.8133646,24.84310405,10.71925824,5.5482904,4.7410707,61.05887537,48.88914329,3.97811512,0.078368794,0.074468085,0.696453901,0.195035461,0.195744681,0.128723404,0.188297872,0.205319149,0.267021277,0.885106383,0.172695035,113,37.67,40.6,0.914184397,0.24893617,0.311347518,1.034112986,0.482269504,-34.8214400142926,0.007801418439716312
001910.OF,001910.OF,001910.OF,11518.62912,44.12483611,30.55162132,49.84070215,45.93658772,22.52457329,8.68054433,7.80499823,81.48835756,41.17913365,9.49293695,0.974468085,0.440425532,0.267730496,0.414539007,0.85212766,0.782269504,0.618794326,0.657446809,0.867730496,0.703546099,0.535106383,53,64.02,49.35,0.634219858,0.839539007,0.47429078,0.996905034,0.461347518,3.5114603704569114,0.3273049645390071
001915.OF,001915.OF,001915.OF,2191.599667,89.18174776,31.10122757,101.8533575,55.9114399,33.57541286,13.77066125,12.77127266,83.84459862,26.40322954,23.39901386,0.345744681,0.941843972,0.278014184,0.881914894,0.942198582,0.956382979,0.937588652,0.95212766,0.909219858,0.131914894,0.974468085,28,67.8,92.78,0.157801418,0.886347518,0.94751773,0.834066249,0.374468085,66.86889789254619,0.9574468085106383
001917.OF,001917.OF,001917.OF,635.6943587,19.98552188,63.14876921,23.23280164,26.10723119,12.9699692,8.60963922,6.93780898,80.14206875,44.17476882,3.13236544,0.073404255,0.047163121,0.753546099,0.137588652,0.230496454,0.212056738,0.610638298,0.519858156,0.839007092,0.792907801,0.128368794,208,12.57,36.02,0.969680851,0.046808511,0.220921986,1.801784432,0.742198582,0.26926756685396924,0.19113475177304964
001922.OF,001922.OF,001922.OF,2964.262508,53.43329365,17.9280974,15.38197593,7.78684302,4.50603579,1.64574841,1.41807068,15.50809428,9.82755062,2.11332796,0.490425532,0.632624113,0.107801418,0.085106383,0.035460993,0.036524823,0.025531915,0.035460993,0.029432624,0.020567376,0.080496454,59,8.07,8.49,0.711347518,0.018085106,0.019858156,0.284985423,0.070567376,17.12435249714509,0.7046099290780142
001924.OF,001924.OF,001924.OF,1906.281284,64.98921607,59.16610697,96.72981852,34.41429197,17.23796367,7.19174603,6.89988658,71.48583871,39.10420804,12.28184931,0.290425532,0.804255319,0.711702128,0.853546099,0.534042553,0.471631206,0.396808511,0.514184397,0.531914894,0.6,0.743617021,57,41.98,69.07,0.689716312,0.341134752,0.785992908,2.700049543,0.873758865,-2.946115170598556,0.1049645390070922
001927.OF,001927.OF,001927.OF,5579.21684,39.22727951,34.01006439,48.20715488,52.10998017,23.16621593,12.63782038,11.86538246,84.90443876,34.41684945,11.98176787,0.785815603,0.332624113,0.326950355,0.396808511,0.919858156,0.809574468,0.910283688,0.934751773,0.921985816,0.364539007,0.723049645,47,61.48,68.73,0.541666667,0.79787234,0.780496454,0.469667118,0.162411348,26.738106818029358,0.825531914893617
001933.OF,001933.OF,001933.OF,1419.346347,54.76032616,77.17176188,101.3744509,41.72196346,19.26891435,8.53775465,7.92898013,71.02271826,32.88538411,10.55470929,0.19964539,0.659219858,0.865957447,0.879432624,0.759219858,0.607801418,0.603191489,0.670921986,0.513829787,0.30141844,0.622340426,45,48.75,61.23,0.511170213,0.512056738,0.684042553,5.797400959,0.986170213,1.5401570467777608,0.23333333333333334
001938.OF,001938.OF,001938.OF,2918.491172,51.00658661,45.23178337,71.29625166,34.91763284,16.36772592,6.45344486,5.05036933,66.53267795,43.37996668,9.61803292,0.481914894,0.586170213,0.520212766,0.659219858,0.552836879,0.409574468,0.294680851,0.234042553,0.382978723,0.773758865,0.544326241,43,56.42,45.0,0.467907801,0.694326241,0.39787234,1.115169264,0.524113475,9.75262088105757,0.5432624113475177
001940.OF,001940.OF,001940.OF,1416.292198,37.37763579,48.60969386,50.48876417,24.34290553,10.34680927,5.96975763,5.83164821,52.97069401,23.47796087,6.21414099,0.19858156,0.297163121,0.573758865,0.423758865,0.187234043,0.122695035,0.232624113,0.330496454,0.171276596,0.097163121,0.303191489,22,45.49,51.04,0.067375887,0.430673759,0.509042553,0.719422886,0.310283688,9.59316814116475,0.5379432624113475
001942.OF,001942.OF,001942.OF,1606.67229,45.0,9.77669484,2.17225543,2.07636753,3.14666157,1.32616151,0.52444109,10.13707522,12.53615131,0.0,0.229078014,0.458333333,0.05070922,0.006028369,0.004964539,0.016312057,0.013829787,0.006028369,0.010992908,0.038297872,0.003368794,30,7.78,9.32,0.196808511,0.015602837,0.02535461,0.422169086,0.129787234,5.325662121077241,0.40177304964539007
001951.OF,001951.OF,001951.OF,3378.77024,62.59050449,72.74575116,83.26390728,30.63337068,18.47807726,11.49821491,9.74533483,73.46637392,45.33818853,14.69718034,0.546453901,0.775886525,0.842553191,0.764539007,0.375886525,0.558510638,0.865248227,0.841489362,0.612765957,0.824468085,0.85,27,73.95,68.61,0.140425532,0.946099291,0.77712766,2.090818117,0.795390071,19.01947086485859,0.7372340425531915
001955.OF,001955.OF,001955.OF,1304.3788,21.38993841,59.19230652,35.56975658,29.88513569,10.00850567,5.69209235,4.40891299,65.86320828,40.52788977,3.92170043,0.178368794,0.061347518,0.712056738,0.24822695,0.34964539,0.113475177,0.20106383,0.176595745,0.366666667,0.675886525,0.169858156,22,77.14,50.12,0.067375887,0.964893617,0.487943262,1.802389867,0.742553191,-2.429251551046362,0.11808510638297873
001956.OF,001956.OF,001956.OF,2284.285069,82.94878568,55.16821249,131.829959,42.94359954,22.81289067,9.35719035,9.13469601,72.49436398,35.5892829,18.76929954,0.366312057,0.925531915,0.666666667,0.963120567,0.787943262,0.792907801,0.695744681,0.793971631,0.576950355,0.417730496,0.936524823,25,71.19,81.4,0.109751773,0.922340426,0.896099291,0.64580592,0.268794326,31.82786848717645,0.8624113475177305
001959.OF,001959.OF,001959.OF,638.1932874,21.97386477,142.5429127,27.64119469,25.25787737,9.1627013,5.98133666,4.29246835,62.69425942,46.10542722,3.24981345,0.074113475,0.065602837,0.991134752,0.173404255,0.206382979,0.096808511,0.233687943,0.169148936,0.29858156,0.842553191,0.134042553,84,41.98,60.45,0.866489362,0.340780142,0.671631206,1.090691345,0.513829787,-13.079184248959084,0.027659574468085105
001965.OF,001965.OF,001965.OF,258.9701346,35.28038005,35.43220206,39.74874644,47.59015073,18.77744895,5.89116916,5.28569139,64.36389944,20.12026882,5.56074512,0.015248227,0.257092199,0.356028369,0.295390071,0.873758865,0.575531915,0.221276596,0.258156028,0.332269504,0.075886525,0.260992908,24,56.76,69.04,0.096276596,0.70141844,0.784929078,3.920833331,0.952836879,5.244530035852217,0.39893617021276595
001967.OF,001967.OF,001967.OF,1706.453835,26.06851999,67.18519876,41.58261398,24.8981026,16.33695755,7.62289214,5.43301395,71.35470025,49.3321757,5.08325354,0.24822695,0.107092199,0.793617021,0.319858156,0.196453901,0.405319149,0.466312057,0.275531915,0.525886525,0.889361702,0.236170213,56,41.72,45.49,0.677304965,0.334042553,0.406560284,1.918356029,0.766666667,-2.844481367123746,0.10709219858156029
001970.OF,001970.OF,001970.OF,362.6702303,100.5637089,106.3589823,132.2365246,47.88192557,21.26890858,4.3852532,5.2678387,59.30831115,17.12135394,13.10814344,0.024113475,0.968085106,0.957801418,0.964184397,0.879432624,0.722695035,0.109574468,0.255673759,0.243262411,0.063120567,0.790780142,15,69.05,92.52,0.012765957,0.902836879,0.946099291,4.651502199,0.967730496,4.85079226767877,0.38581560283687943
001972.OF,001972.OF,001972.OF,1231.254376,67.99500915,23.33086894,82.12780776,40.48556618,21.60476122,3.20338096,4.79727582,61.72427727,17.83010632,6.15130835,0.165248227,0.835106383,0.163120567,0.756737589,0.724822695,0.737588652,0.070921986,0.210638298,0.279432624,0.065248227,0.3,13,70.28,78.24,0.006382979,0.911702128,0.872340426,2.391361007,0.840070922,6.2805209736364995,0.4347517730496454
001974.OF,001974.OF,001974.OF,3346.541653,34.04279387,57.38302256,44.26559545,32.64214312,21.82339099,13.58574176,9.85359485,71.45290614,50.5159598,10.5449232,0.543262411,0.230141844,0.689716312,0.353546099,0.463475177,0.75070922,0.931560284,0.846453901,0.530496454,0.90212766,0.621631206,147,25.8,37.59,0.943794326,0.129432624,0.25106383,2.022014144,0.786170213,7.630781009017512,0.4794326241134752
001975.OF,001975.OF,001975.OF,861.0257167,46.27224246,61.1930513,86.91311813,29.5998037,13.33751309,5.66392425,5.22056962,62.72318064,38.51307076,8.68307999,0.110638298,0.487943262,0.734751773,0.795390071,0.339361702,0.229078014,0.197163121,0.25212766,0.29929078,0.566666667,0.469503546,43,48.74,64.6,0.467907801,0.511524823,0.732269504,0.472308321,0.163475177,15.46007884116867,0.6773049645390071
001978.OF,001978.OF,001978.OF,1677.74587,60.32776361,70.31603712,97.96367104,28.56751903,16.8369172,5.79483903,5.63710086,62.55414941,39.2530043,9.03695359,0.242553191,0.746453901,0.824113475,0.859574468,0.304609929,0.442553191,0.209219858,0.304255319,0.296453901,0.609929078,0.50106383,25,45.68,51.8,0.109751773,0.435815603,0.523049645,9.775695871,0.997163121,0.1856043778307923,0.18617021276595744
001980.OF,001980.OF,001980.OF,1305.660797,43.78852926,47.67920897,58.67871886,33.20474267,15.26196499,6.72249104,5.95252626,58.68137274,37.13520412,7.91277479,0.179432624,0.432978723,0.558156028,0.517730496,0.482624113,0.332624113,0.330141844,0.35141844,0.232269504,0.495035461,0.409574468,168,16.17,28.97,0.956914894,0.065248227,0.116312057,3.87597475,0.95070922,5.769212108515412,0.41702127659574467
001983.OF,001983.OF,001983.OF,1965.403831,42.83635647,39.02200216,52.26098092,28.37981234,14.13088043,6.01297574,5.73934471,49.78942048,26.71077197,7.87787225,0.304964539,0.408156028,0.421631206,0.444680851,0.296099291,0.263829787,0.236879433,0.320567376,0.15070922,0.138652482,0.408156028,29,40.49,50.25,0.176950355,0.304964539,0.490602837,2.23169677,0.820212766,10.057558903936576,0.5524822695035461
001985.OF,001985.OF,001985.OF,2188.579228,37.60217441,64.66419259,60.14966527,31.33324915,18.24964576,7.72951403,6.46287458,79.22059968,39.37526291,7.688537,0.343971631,0.30177305,0.772695035,0.535460993,0.406737589,0.542553191,0.479432624,0.443262411,0.812056738,0.617021277,0.39787234,43,52.41,41.44,0.467907801,0.606205674,0.328723404,0.744229791,0.322695035,-4.38182296575118,0.0826241134751773
001986.OF,001986.OF,001986.OF,3757.04093,65.9346326,41.15107626,92.00658395,50.4910275,25.36377065,8.33382152,7.77874572,67.04424398,38.98431086,15.0340682,0.59964539,0.814184397,0.45070922,0.829432624,0.907092199,0.884397163,0.575531915,0.654609929,0.393971631,0.593971631,0.864893617,14,86.74,81.25,0.008156028,0.993617021,0.894326241,0.260739585,0.060638298,57.055341942037685,0.9446808510638298
001990.OF,001990.OF,001990.OF,904.1510153,43.04356117,70.62015306,61.65268064,37.91747436,18.40678442,8.8518188,7.66640745,72.18234375,37.47852972,9.10176846,0.116312057,0.414184397,0.827659574,0.55212766,0.655673759,0.55248227,0.637234043,0.634397163,0.562411348,0.513120567,0.507446809,238,12.55,36.07,0.97641844,0.046099291,0.222695035,3.544417635,0.935460993,2.4010872719856557,0.27163120567375887
002001.OF,002001.OF,002001.OF,8003.493949,57.02814248,20.0812635,45.31757985,42.38856425,20.61473003,11.47470482,10.80120161,59.87785377,19.86517235,12.3152356,0.915957447,0.69787234,0.124468085,0.367375887,0.776595745,0.683333333,0.863120567,0.89929078,0.252836879,0.075177305,0.745744681,32,58.04,58.94,0.243971631,0.734751773,0.645744681,0.136591375,0.023404255,102.70905172453239,0.9829787234042553
002003.OF,002003.OF,002003.OF,2775.959295,35.99656848,49.31696385,48.25969832,28.08400397,17.13181348,7.98576245,6.15182453,62.73613039,39.27937093,7.18531354,0.456737589,0.271631206,0.585106383,0.39822695,0.283687943,0.463475177,0.523758865,0.383687943,0.29964539,0.610638298,0.364184397,256,19.51,29.17,0.980141844,0.086879433,0.118085106,0.996168697,0.460283688,6.2535996651579175,0.43333333333333335
002011.OF,002011.OF,002011.OF,3835.829778,45.51475597,63.48650563,63.39788765,37.16311811,19.52870365,10.58686526,8.38983768,75.11547885,40.53458242,9.51777957,0.610283688,0.469858156,0.757446809,0.571985816,0.636524823,0.622340426,0.810638298,0.723758865,0.666312057,0.676950355,0.537234043,129,30.12,28.75,0.928546099,0.161347518,0.114007092,0.495897428,0.176950355,15.10810362581675,0.6695035460992907
002020.OF,002020.OF,002020.OF,3559.652959,66.76447755,48.20827403,81.66855669,38.66166568,23.17474266,10.26067182,9.28824436,71.85577611,30.71223082,14.83120214,0.570921986,0.824468085,0.568085106,0.75248227,0.673758865,0.810638298,0.788652482,0.809929078,0.54787234,0.227659574,0.856382979,54,30.99,52.36,0.649468085,0.171276596,0.532801418,3.102654268,0.907446809,2.446272441077537,0.27411347517730494
002021.OF,002021.OF,002021.OF,7847.639322,55.40029165,20.77119945,45.97271921,44.05937343,21.3390032,11.76427812,11.03834719,61.91033826,20.95807292,12.51926187,0.910638298,0.671276596,0.134397163,0.375886525,0.815957447,0.726595745,0.878723404,0.908865248,0.282978723,0.078723404,0.758865248,49,58.7,60.83,0.573404255,0.743971631,0.679078014,0.143655635,0.026950355,97.4806741830907,0.9794326241134752
002023.OF,002023.OF,002023.OF,7577.177223,28.52105916,15.74465756,19.88107013,16.79320856,14.18465452,5.02806149,3.1284143,35.27968912,32.00097288,4.01663009,0.90212766,0.133333333,0.092198582,0.115602837,0.093971631,0.267021277,0.14822695,0.096453901,0.091134752,0.263475177,0.174113475,62,29.59,29.02,0.740957447,0.154964539,0.117021277,0.225891994,0.05,40.3992441184082,0.8992907801418439
002031.OF,002031.OF,002031.OF,3490.271944,36.83118267,61.59545709,40.71308909,26.86534062,14.40883441,10.25892984,7.00001013,62.53965315,37.10195777,6.88920807,0.560638298,0.284042553,0.740070922,0.307446809,0.24964539,0.277304965,0.788297872,0.528014184,0.296099291,0.493262411,0.342198582,102,27.13,20.66,0.901241135,0.137588652,0.067907801,0.805431682,0.360992908,9.535527607914483,0.5351063829787234
002064.OF,002064.OF,002064.OF,2678.502064,55.52784045,61.56075995,73.56706255,28.55566083,15.60016714,6.66635107,5.90528514,62.48171973,33.98833452,10.71804072,0.443262411,0.673404255,0.739716312,0.682624113,0.303900709,0.356737589,0.320567376,0.343617021,0.294326241,0.345744681,0.631560284,66,54.75,66.35,0.775,0.662056738,0.753723404,0.933510411,0.431205674,18.9014910086525,0.7358156028368794
002067.OF,002067.OF,002067.OF,679.1516979,23.03140657,50.55905171,12.52033821,10.93438982,5.66746924,4.37575109,2.75141835,28.80631052,16.55734499,1.63124073,0.080496454,0.075886525,0.60035461,0.065248227,0.062765957,0.04964539,0.108510638,0.085106383,0.071631206,0.060283688,0.04893617,42,18.56,13.13,0.44858156,0.077836879,0.044680851,1.911707186,0.765602837,1.083983538470625,0.21808510638297873
002083.OF,002083.OF,002083.OF,2952.082967,60.71721311,100.7801586,99.06624906,23.63097954,13.2094402,6.39817054,5.5794302,72.99550023,45.7289194,9.93110394,0.489716312,0.75070922,0.944680851,0.865248227,0.168439716,0.223758865,0.287234043,0.293617021,0.59822695,0.833687943,0.570567376,21,67.1,74.41,0.054964539,0.879078014,0.841666667,1.245355675,0.576241135,12.93012126836777,0.6290780141843971
002085.OF,002085.OF,002085.OF,1372.266339,58.1101294,38.64313851,84.29977581,57.98415696,26.15303606,8.35029946,8.32573358,84.67793349,21.80375991,12.2397078,0.190425532,0.717375887,0.414184397,0.771276596,0.95,0.89822695,0.579432624,0.714893617,0.919148936,0.085106383,0.739716312,46,48.46,90.37,0.52712766,0.503546099,0.935460993,2.994633313,0.90106383,8.45802365853799,0.5067375886524823
002087.OF,002087.OF,002087.OF,4211.612487,28.10058967,5.67804895,6.34210026,5.27251046,4.15715979,1.6819391,1.06493445,13.28400792,9.51997103,1.12807832,0.657446809,0.129787234,0.017730496,0.020921986,0.015248227,0.030851064,0.027304965,0.017375887,0.021631206,0.019148936,0.030496454,51,8.05,7.12,0.60248227,0.017730496,0.013475177,0.068909288,0.007801418,90.621293750706,0.9783687943262411
002095.OF,002095.OF,002095.OF,924.5040426,64.08125242,32.39226198,70.96746121,17.62129446,14.31467096,5.99023099,4.21030838,52.89568604,43.30561801,4.90944559,0.120212766,0.795390071,0.30106383,0.656382979,0.09822695,0.271631206,0.234751773,0.162056738,0.170921986,0.770567376,0.226950355,29,63.62,37.07,0.176950355,0.832446809,0.240248227,0.690866982,0.294326241,-4.542549248648272,0.08085106382978724
002103.OF,002103.OF,002103.OF,5681.726214,63.74673982,7.51483889,18.19986069,8.25397938,3.54662857,1.31875021,1.4438529,14.64826692,7.31231076,2.5596468,0.794680851,0.790425532,0.030851064,0.103546099,0.040780142,0.024113475,0.013475177,0.036170213,0.024822695,0.009574468,0.103191489,28,15.02,10.27,0.157801418,0.059929078,0.029964539,0.849810001,0.380141844,5.82901671452558,0.4187943262411348
002111.OF,002111.OF,002111.OF,4962.689996,40.45482215,8.18016679,9.42273272,6.33833587,4.40360708,1.9561244,1.42907464,12.84262136,8.68199043,1.92866088,0.735815603,0.358156028,0.036170213,0.039716312,0.023404255,0.036170213,0.035460993,0.035815603,0.020212766,0.015957447,0.069148936,120,4.72,6.07,0.923049645,0.003900709,0.008865248,0.262102434,0.062411348,16.375554986261594,0.6907801418439716
002118.OF,002118.OF,002118.OF,2368.718851,25.28911703,8.40915467,6.75307597,7.41648004,4.8478194,1.7785515,1.39691355,14.96947638,10.19740281,1.20302848,0.386170213,0.09893617,0.037588652,0.023758865,0.031560284,0.041489362,0.030496454,0.034751773,0.026241135,0.023049645,0.032978723,139,5.66,5.97,0.936170213,0.006028369,0.008333333,0.165010982,0.030851064,22.071662721212093,0.7812056737588653
002121.OF,002121.OF,002121.OF,10257.66115,44.87554871,13.26719043,29.5153367,31.19819951,10.88114937,5.35176659,4.47818568,77.96068085,38.40665617,0.01494911,0.959219858,0.45212766,0.072695035,0.190780142,0.40035461,0.134397163,0.170212766,0.184397163,0.767021277,0.560992908,0.007446809,34,64.36,89.32,0.289716312,0.843971631,0.931560284,0.549143674,0.210638298,53.87893851983078,0.9390070921985816
